run_id,seed,MAX_CANDS,user,context,model,recommended_item,heldout_target,rank,is_target,hybrid_score,cbf_norm,cf_norm,keyword_hit,explanation_type,reason_th
ced76ac42907,42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,การแสดงโขนเรื่องรามเกียรติ์ ตอน จองถนน,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,5,0,0.6145889759063721,0.9391638040542603,-0.6837101578712463,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ พระราม , นางสีดา (1/2)"
ced76ac42907,42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฉุยฉายเบญกาย,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,6,0,0.3140565752983093,0.5634982585906982,-0.6837101578712463,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ พระราม , นางสีดา (1/2)"
ced76ac42907,42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,การแสดงโขนเรื่องรามเกียรติ์ ตอน หนุมานชาญสมร,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,7,0,0.013524174690246582,0.1878327578306198,-0.6837101578712463,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ พระราม , นางสีดา (1/2)"
ced76ac42907,42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฉุยฉายทศกัณฐ์ลงสวน,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,8,0,0.013524174690246582,0.1878327578306198,-0.6837101578712463,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ พระราม , นางสีดา (1/2)"
ced76ac42907,42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,9,0,-0.025134455412626266,-0.0939163789153099,0.2499932497739792,1,Context-only,แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ
ced76ac42907,42,20,บุคคล10,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,กราววีรชัยลิง,การแสดงโขนเรื่องรามเกียรติ์ ตอน พระรามตามกวาง,10,0,-0.03967019319534302,0.04695818945765495,-0.6837101578712463,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ พระราม , นางสีดา (1/2)"
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,นาฏยมวยไทย,นักษัตร,1,0,1.4933176040649414,1.787711262702942,0.31574293971061707,0,Semantic-only,แนะนำภายในบริบท งานเปิดบริษัท แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,นักษัตร,นักษัตร,2,1,1.444785714149475,2.139392137527466,-1.3336400985717773,0,Semantic-only,แนะนำภายในบริบท งานเปิดบริษัท แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ตะกล้อล้อท่า,นักษัตร,3,0,0.8980858325958252,1.1136561632156372,0.035804443061351776,0,Semantic-only,แนะนำภายในบริบท งานเปิดบริษัท แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ฟ้อนจันทราพาฝัน,นักษัตร,4,0,0.5717666745185852,1.0257359743118286,-1.244110345840454,0,Semantic-only,แนะนำภายในบริบท งานเปิดบริษัท แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ระบำกรับ,นักษัตร,5,0,0.5422039031982422,0.791282057762146,-0.4541085660457611,0,Semantic-only,แนะนำภายในบริบท งานเปิดบริษัท แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ฟ้อนที,นักษัตร,6,0,0.4332369565963745,0.7033618092536926,-0.6472625732421875,0,Semantic-only,แนะนำภายในบริบท งานเปิดบริษัท แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ฟ้อนมาลัย,นักษัตร,7,0,0.24242040514945984,-0.46890789270401,3.087733745574951,0,CF-dominant,แนะนำภายในบริบท งานเปิดบริษัท และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ผืนไท,นักษัตร,8,0,0.17253422737121582,0.29306742548942566,-0.3095986247062683,0,Context-only,แนะนำภายในบริบท งานเปิดบริษัท
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,ฟ้อนดวงเดือน,นักษัตร,9,0,0.14969205856323242,-0.3516809046268463,2.155184030532837,0,CF-dominant,แนะนำภายในบริบท งานเปิดบริษัท และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล11,งานเปิดบริษัท,Hybrid-WeightedSum,จตุรภาคี,นักษัตร,10,0,-0.0773763656616211,0.05861348658800125,-0.6213357448577881,0,Context-only,แนะนำภายในบริบท งานเปิดบริษัท
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนผาง,ฟ้อนเจิง,1,0,0.9582921266555786,1.1681854724884033,0.11871872842311859,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,กลองสะบัดชัย,ฟ้อนเจิง,2,0,0.8413820862770081,0.9894727468490601,0.24901939928531647,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนที,ฟ้อนเจิง,3,0,0.6452786922454834,0.858416736125946,-0.20727355778217316,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนขันดอก,ฟ้อนเจิง,4,0,0.6334149837493896,0.8345884084701538,-0.17127858102321625,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนเจิง,ฟ้อนเจิง,5,1,0.6294306516647339,0.7988458275794983,-0.048229873180389404,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนเล็บ,ฟ้อนเจิง,6,0,0.5917509198188782,0.7154465913772583,0.09696799516677856,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ชาวดอย,ฟ้อนเจิง,7,0,0.5337260961532593,0.6558756828308105,0.04512771964073181,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนสาวไหม,ฟ้อนเจิง,8,0,0.5117585062980652,0.7035323977470398,-0.2553371489048004,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ระบำเซียงแสน,ฟ้อนเจิง,9,0,0.43993741273880005,0.7988458275794983,-0.9956961274147034,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล12,การเผยแพร่วัฒนธรรมในประเทศ,Hybrid-WeightedSum,ฟ้อนเทียน,ฟ้อนเจิง,10,0,0.3864322304725647,0.4771629571914673,0.023509206250309944,1,Keyword-driven,"แนะนำภายในบริบท การเผยแพร่วัฒนธรรมในประเทศ และตรงกับคำสำคัญ ภาคเหนือ , ล้านนา (1/2)"
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,ระบำสุโขทัย,ระบำสุโขทัย,1,1,2.316617488861084,2.662503719329834,0.9330729842185974,1,Balanced,แนะนำภายในบริบท งานทำบุญ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,สักการะเทวราช,ระบำสุโขทัย,2,0,1.66103994846344,2.002511978149414,0.29515132308006287,1,Keyword-driven,"แนะนำภายในบริบท งานทำบุญ และตรงกับคำสำคัญ พุทธศตวรรษ , ปางลีลา , การปั้น , พระพุทธรูป (1/4)"
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,เซิ้งกระติบข้าว,ระบำสุโขทัย,3,0,1.211284875869751,1.7127593755722046,-0.7946131825447083,1,Keyword-driven,"แนะนำภายในบริบท งานทำบุญ และตรงกับคำสำคัญ พุทธศตวรรษ , ปางลีลา , การปั้น , พระพุทธรูป (1/4)"
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,ฟ้อนมาลัย,ระบำสุโขทัย,4,0,0.18493613600730896,-0.5730661153793335,3.216945171356201,0,CF-dominant,แนะนำภายในบริบท งานทำบุญ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,ฟ้อนผาง,ระบำสุโขทัย,5,0,0.17462444305419922,0.2961914837360382,-0.31164371967315674,0,Context-only,แนะนำภายในบริบท งานทำบุญ
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,ฟ้อนขันดอก,ระบำสุโขทัย,6,0,0.13000309467315674,0.10302311927080154,0.23792298138141632,0,Context-only,แนะนำภายในบริบท งานทำบุญ
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,นาฏยมวยไทย,ระบำสุโขทัย,7,0,-0.04430699348449707,-0.07404787093400955,0.07465651631355286,0,Context-only,แนะนำภายในบริบท งานทำบุญ
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,ผืนไท,ระบำสุโขทัย,8,0,-0.050183042883872986,0.08692575991153717,-0.5986182689666748,0,Context-only,แนะนำภายในบริบท งานทำบุญ
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,นักษัตร,ระบำสุโขทัย,9,0,-0.14495247602462769,0.15131521224975586,-1.3300232887268066,0,Context-only,แนะนำภายในบริบท งานทำบุญ
ced76ac42907,42,20,บุคคล13,งานทำบุญ,Hybrid-WeightedSum,กีปัสเรนัง,ระบำสุโขทัย,10,0,-0.1601775884628296,-0.12233995646238327,-0.31152814626693726,0,Context-only,แนะนำภายในบริบท งานทำบุญ
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,ระบำสุโขทัย,ระบำสุโขทัย,1,1,3.1665759086608887,3.6588032245635986,1.1976662874221802,1,Balanced,แนะนำภายในบริบท งานเทศมหาชาติ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,ฟ้อนมาลัย,ระบำสุโขทัย,2,0,0.5137909650802612,-0.097630076110363,2.959475040435791,0,CF-dominant,แนะนำภายในบริบท งานเทศมหาชาติ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,นาฏ ณ วัง,ระบำสุโขทัย,3,0,0.43636155128479004,0.4788522720336914,0.26639869809150696,0,Context-only,แนะนำภายในบริบท งานเทศมหาชาติ
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,ฟ้อนผาง,ระบำสุโขทัย,4,0,0.41709795594215393,0.21850541234016418,1.2114681005477905,0,CF-dominant,แนะนำภายในบริบท งานเทศมหาชาติ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,สักการะเทวราช,ระบำสุโขทัย,5,0,0.4056418538093567,0.5160446763038635,-0.03596952185034752,0,Semantic-only,แนะนำภายในบริบท งานเทศมหาชาติ แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,ระบำกฤดาภินิหาร,ระบำสุโขทัย,6,0,0.24410709738731384,0.5532370805740356,-0.9924128651618958,0,Semantic-only,แนะนำภายในบริบท งานเทศมหาชาติ แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,รำประเลง,ระบำสุโขทัย,7,0,0.22923016548156738,0.534640908241272,-0.9924128651618958,0,Semantic-only,แนะนำภายในบริบท งานเทศมหาชาติ แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,สยามภารตะ,ระบำสุโขทัย,8,0,0.09533748030662537,0.36727505922317505,-0.9924128651618958,0,Context-only,แนะนำภายในบริบท งานเทศมหาชาติ
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,ระบำดาวดึงส์,ระบำสุโขทัย,9,0,-0.003294727206230164,-0.20920731127262115,0.7544610500335693,0,CF-dominant,แนะนำภายในบริบท งานเทศมหาชาติ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล14,งานเทศมหาชาติ,Hybrid-WeightedSum,ฟ้อนขันดอก,ระบำสุโขทัย,10,0,-0.19606956839561462,-0.46955418586730957,0.8978688716888428,0,CF-dominant,แนะนำภายในบริบท งานเทศมหาชาติ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,1,1,2.3163814544677734,2.9216620922088623,-0.10474095493555069,1,Keyword-driven,"แนะนำภายในบริบท งานไหว้ครู และตรงกับคำสำคัญ สีน้ำเงิน , ทศกัณฐ์ (1/2)"
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,หนุมานจับนางเบญกาย,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,2,0,1.764946699142456,2.144171953201294,0.24804528057575226,1,Keyword-driven,"แนะนำภายในบริบท งานไหว้ครู และตรงกับคำสำคัญ สีน้ำเงิน , ทศกัณฐ์ (1/2)"
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,ฟ้อนมาลัย,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,3,0,0.5251628160476685,-0.09111212193965912,2.990262508392334,0,CF-dominant,แนะนำภายในบริบท งานไหว้ครู และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,ระบำกฤดาภินิหาร,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,4,0,0.3661215305328369,0.7349711060523987,-1.1092766523361206,0,Semantic-only,แนะนำภายในบริบท งานไหว้ครู แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,สักการะเทวราช,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,5,0,0.28368502855300903,0.29763293266296387,0.22789336740970612,0,Context-only,แนะนำภายในบริบท งานไหว้ครู
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,รำประเลง,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,6,0,0.26893532276153564,0.6134883165359497,-1.1092766523361206,0,Semantic-only,แนะนำภายในบริบท งานไหว้ครู แม้คำสำคัญไม่ตรงตัว แต่เนื้อหาโดยรวมใกล้เคียงกับสิ่งที่คุณเลือก
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,รำซัดชาตรี,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,7,0,0.0847131684422493,-0.018222425132989883,0.49645552039146423,0,Context-only,แนะนำภายในบริบท งานไหว้ครู
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,กินนรีร่อนออกมโนราห์บูชายัญ,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,8,0,-0.061931461095809937,-0.35837435722351074,1.1238402128219604,0,CF-dominant,แนะนำภายในบริบท งานไหว้ครู และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,ฟ้อนขันดอก,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,9,0,-0.06601476669311523,-0.018222425132989883,-0.25718414783477783,0,Context-only,แนะนำภายในบริบท งานไหว้ครู
ced76ac42907,42,20,บุคคล15,งานไหว้ครู,Hybrid-WeightedSum,หนุมานจับนางสุพรรณมัจฉา,การแสดงโขนเรื่องรามเกียรติ์ ชุดยกรบ,10,0,-0.09828178882598877,-0.40696749091148376,0.399347722530365,0,Context-only,แนะนำภายในบริบท งานไหว้ครู
ced76ac42907,42,20,บุคคล16,วันสงกรานต์,Hybrid-WeightedSum,ระบำศรีชยสิงห์,ระบำศรีชยสิงห์,1,1,3.026329755783081,3.8220272064208984,-0.15645930171012878,1,Keyword-driven,"แนะนำภายในบริบท วันสงกรานต์ และตรงกับคำสำคัญ ปราสาทเมืองสิงห์ , แควน้อย , ดินแดน (1/3)"
ced76ac42907,42,20,บุคคล16,วันสงกรานต์,Hybrid-WeightedSum,กีปัสเรนัง,ระบำศรีชยสิงห์,2,0,0.8303450345993042,0.7983554601669312,0.9583030343055725,0,Balanced,แนะนำภายในบริบท วันสงกรานต์ และได้คะแนนสูงทั้งจากเนื้อหาและพฤติกรรม จึงเป็นตัวเลือกอันดับต้น ๆ
ced76ac42907,42,20,บุคคล16,วันสงกรานต์,Hybrid-WeightedSum,ฟ้อนดวงเดือน,ระบำศรีชยสิงห์,3,0,0.6523885726928711,0.12642838060855865,2.7562294006347656,0,CF-dominant,แนะนำภายในบริบท วันสงกรานต์ และคล้ายกับสิ่งที่คุณเคยชอบในอดีต จึงถูกจัดอันดับสูง
ced76ac42907,42,20,บุคคล16,วันสงกรานต์,Hybrid-WeightedSum,ชาติพันธุ์สราญ,ระบำศรีชยสิงห์,4,0,0.5619206428527832,0.4800741970539093,0.8893061876296997,0,Context-only,แนะนำภายในบริบท วันสงกรานต์
